Tarih;Konya - Meram;;;;
;PM10 ( µg/m3 );SO2 ( µg/m3 );CO ( µg/m3 );NO2 ( µg/m3 );NOX ( µg/m3 )
20.05.2021 08:00:56;21,98;10,23;354,29;31,99;41,95
20.05.2021 09:00:56;21,45;10,36;346,72;36,12;47,74
20.05.2021 10:00:56;20,11;10,84;343,78;37,18;49,21
20.05.2021 11:00:56;23,07;11,14;315,62;31,94;42,17
20.05.2021 12:00:56;25,93;10,64;271,97;26,13;34,40
20.05.2021 13:00:56;23,81;9,99;189,68;23,08;30,24
20.05.2021 14:00:56;18,80;13,11;120,75;21,94;28,66
20.05.2021 15:00:56;14,03;23,42;116,05;21,97;28,75
20.05.2021 16:00:56;15,12;24,44;129,11;21,64;28,31
20.05.2021 17:00:56;18,04;16,77;98,54;22,21;29,33
20.05.2021 18:00:56;18,98;14,85;71,09;23,78;31,44
20.05.2021 19:00:56;18,58;13,72;71,44;26,51;33,88
20.05.2021 20:00:56;20,93;12,49;87,03;33,96;40,98
20.05.2021 21:00:56;18,38;10,71;152,14;40,38;46,97
20.05.2021 22:00:56;16,56;8,92;177,08;40,93;47,19
20.05.2021 23:00:56;17,34;7,98;189,55;44,20;50,38
21.05.2021 00:00:56;13,38;7,52;194,13;40,41;46,48
21.05.2021 01:00:56;10,43;7,13;261,53;30,82;36,67
21.05.2021 02:00:56;8,95;6,98;335,96;27,30;32,98
21.05.2021 03:00:56;7,45;6,92;306,66;24,51;30,22
21.05.2021 04:00:56;6,56;6,78;283,32;24,38;30,43
21.05.2021 05:00:56;7,99;6,62;265,88;27,44;34,02
21.05.2021 06:00:56;7,45;6,56;264,55;33,77;41,00
21.05.2021 07:00:56;6,62;6,63;329,47;42,73;53,45
21.05.2021 08:00:56;9,73;6,66;390,60;49,57;64,91
21.05.2021 09:00:56;15,71;6,64;338,52;46,39;61,01
21.05.2021 10:00:56;20,42;6,72;251,13;34,42;44,62
21.05.2021 11:00:56;17,88;6,52;219,21;25,98;33,50
21.05.2021 12:00:56;15,89;6,19;238,75;24,42;31,20
21.05.2021 13:00:56;26,05;6,10;276,83;23,74;30,05
21.05.2021 14:00:56;38,60;6,14;330,31;22,36;28,13
21.05.2021 15:00:56;39,80;6,29;387,06;22,05;27,63
21.05.2021 16:00:56;34,55;6,60;419,88;22,89;28,66
21.05.2021 17:00:56;22,09;6,70;421,51;22,80;28,83
21.05.2021 18:00:56;14,93;8,15;414,02;23,08;29,46
21.05.2021 19:00:56;10,64;10,53;395,08;24,61;30,31
21.05.2021 20:00:56;6,13;11,09;401,59;30,26;35,23
21.05.2021 21:00:56;9,53;11,03;433,98;37,72;42,80
21.05.2021 22:00:56;9,99;10,96;472,31;40,13;46,30
21.05.2021 23:00:56;10,24;11,04;490,70;32,44;38,59
22.05.2021 00:00:56;17,06;10,92;466,31;24,50;29,41
22.05.2021 01:00:56;17,24;10,68;401,44;23,72;28,27
22.05.2021 02:00:56;10,88;10,62;344,96;23,68;28,13
22.05.2021 03:00:56;7,43;10,69;321,07;23,51;28,02
22.05.2021 04:00:56;6,07;10,60;312,57;22,78;27,26
22.05.2021 05:00:56;8,01;10,41;315,78;23,89;29,23
22.05.2021 06:00:56;7,96;10,34;310,64;25,12;30,98
22.05.2021 07:00:56;7,00;10,23;315,71;25,55;31,25
22.05.2021 08:00:56;7,03;10,11;330,03;27,47;33,35
22.05.2021 09:00:56;8,06;10,34;339,91;28,87;34,74
22.05.2021 10:00:56;9,49;10,39;341,88;27,82;33,69
22.05.2021 11:00:56;8,97;10,10;344,59;26,99;32,91
22.05.2021 12:00:56;8,60;9,84;350,82;26,30;32,30
22.05.2021 13:00:56;11,59;9,64;363,03;25,40;31,38
22.05.2021 14:00:56;13,45;9,57;382,53;25,23;31,12
22.05.2021 15:00:56;11,93;9,53;411,27;24,18;30,12
22.05.2021 16:00:56;9,98;9,57;446,59;23,29;29,16
22.05.2021 17:00:56;9,50;9,63;465,85;23,22;28,94
22.05.2021 18:00:56;9,58;9,98;477,81;23,69;29,37
22.05.2021 19:00:56;12,09;10,85;497,70;27,19;33,15
22.05.2021 20:00:56;13,93;11,24;463,89;28,70;34,76
22.05.2021 21:00:56;11,89;11,25;413,76;26,90;32,46
22.05.2021 22:00:56;8,87;11,23;400,72;25,51;30,76
22.05.2021 23:00:56;5,44;11,15;389,33;24,53;29,70
23.05.2021 00:00:56;4,05;11,05;395,50;25,53;30,92
23.05.2021 01:00:56;5,54;11,02;394,42;25,45;31,05
23.05.2021 02:00:56;6,49;11,10;383,73;24,24;29,52
23.05.2021 03:00:56;6,00;11,02;372,10;23,57;28,63
23.05.2021 04:00:56;-;10,95;362,45;23,09;28,24
23.05.2021 05:00:56;4,03;12,47;367,68;25,83;31,58
23.05.2021 06:00:56;4,52;12,55;361,76;29,48;35,99
23.05.2021 07:00:56;4,98;11,25;350,57;28,18;34,62
23.05.2021 08:00:56;4,67;11,35;356,57;27,12;33,76
23.05.2021 09:00:56;9,65;11,32;354,16;27,09;33,96
23.05.2021 10:00:56;12,38;11,13;341,60;25,46;31,96
23.05.2021 11:00:56;9,50;10,98;355,83;25,64;32,38
23.05.2021 12:00:56;9,56;10,81;399,16;26,10;32,87
23.05.2021 13:00:56;11,04;10,61;436,41;25,29;31,48
23.05.2021 14:00:56;11,93;10,50;456,82;24,67;30,51
23.05.2021 15:00:56;9,93;10,57;479,07;24,38;30,15
23.05.2021 16:00:56;8,49;10,66;497,06;24,63;30,58
23.05.2021 17:00:56;7,96;10,91;490,79;24,57;30,60
23.05.2021 18:00:56;7,09;11,00;476,32;24,57;30,48
23.05.2021 19:00:56;9,50;11,07;441,97;25,01;30,58
23.05.2021 20:00:56;10,96;11,53;399,47;25,83;30,93
23.05.2021 21:00:56;10,03;11,80;378,51;27,83;32,63
23.05.2021 22:00:56;11,11;11,79;398,06;36,53;41,25
23.05.2021 23:00:56;14,09;11,57;474,05;51,60;56,56
24.05.2021 00:00:56;15,95;11,33;522,01;61,25;67,83
24.05.2021 01:00:56;14,46;11,22;458,71;50,78;57,75
24.05.2021 02:00:56;13,51;11,15;421,47;33,85;39,68
24.05.2021 03:00:56;13,41;11,12;453,13;28,10;33,85
24.05.2021 04:00:56;10,86;11,24;469,60;28,24;34,09
24.05.2021 05:00:56;7,43;11,14;467,56;28,74;34,81
24.05.2021 06:00:56;6,16;10,75;465,24;29,16;35,45
24.05.2021 07:00:56;10,62;10,73;507,11;37,31;45,67
24.05.2021 08:00:56;13,06;10,90;580,88;49,98;64,85
24.05.2021 09:00:56;15,04;10,94;610,85;50,70;68,26
24.05.2021 10:00:56;33,05;10,96;602,89;40,48;54,04
24.05.2021 11:00:56;-;10,61;625,05;32,94;42,84
24.05.2021 12:00:56;-;10,19;659,37;30,37;38,82
24.05.2021 13:00:56;22,34;10,06;683,45;29,97;38,51
24.05.2021 14:00:56;18,57;9,87;709,27;31,19;40,08
24.05.2021 15:00:56;20,43;9,83;742,17;33,95;43,80
24.05.2021 16:00:56;17,90;10,18;765,00;36,01;46,29
24.05.2021 17:00:56;16,56;5,64;782,08;38,53;47,27
24.05.2021 18:00:56;17,43;5,84;792,62;42,45;51,71
24.05.2021 19:00:56;16,08;6,01;783,89;49,46;59,13
24.05.2021 20:00:56;18,12;6,36;827,14;67,22;79,42
24.05.2021 21:00:56;21,86;6,80;968,94;93,00;113,13
24.05.2021 22:00:56;45,68;7,13;1.081,88;105,29;132,09
24.05.2021 23:00:56;76,39;6,91;1.036,32;94,62;113,37
25.05.2021 00:00:56;97,53;6,45;899,33;77,73;87,21
25.05.2021 01:00:56;62,22;7,10;762,14;74,89;84,67
25.05.2021 02:00:56;20,34;8,21;734,26;81,87;93,46
25.05.2021 03:00:56;29,53;7,94;661,31;71,73;82,31
25.05.2021 04:00:56;28,82;6,74;481,34;46,51;54,73
25.05.2021 05:00:56;21,33;6,08;383,41;31,14;38,42
25.05.2021 06:00:56;1,13;6,03;389,69;31,57;38,76
25.05.2021 07:00:56;3,35;6,00;441,51;37,27;45,35
25.05.2021 08:00:56;13,20;6,00;491,61;46,32;57,72
25.05.2021 09:00:56;16,84;6,07;518,32;49,97;63,91
25.05.2021 10:00:56;13,16;6,14;532,48;47,76;62,10
25.05.2021 11:00:56;18,06;6,08;541,78;45,15;58,64
25.05.2021 12:00:56;18,31;5,86;559,84;41,52;53,21
25.05.2021 13:00:56;14,13;5,68;571,05;39,29;49,68
25.05.2021 14:00:56;18,16;5,63;565,14;37,64;47,24
25.05.2021 15:00:56;21,85;5,71;550,39;37,63;47,30
25.05.2021 16:00:56;17,36;6,07;511,03;39,86;49,88
25.05.2021 17:00:56;14,53;6,81;448,79;43,31;53,70
25.05.2021 18:00:56;14,94;6,90;422,83;45,53;55,35
25.05.2021 19:00:56;13,58;6,43;432,39;52,76;62,19
25.05.2021 20:00:56;16,29;6,65;488,57;70,05;81,49
25.05.2021 21:00:56;24,29;8,96;629,35;91,71;107,18
25.05.2021 22:00:56;31,65;9,99;833,76;106,67;131,51
25.05.2021 23:00:56;35,46;8,52;893,47;103,71;134,87
26.05.2021 00:00:56;33,70;6,90;666,76;83,38;103,15
26.05.2021 01:00:56;25,24;5,75;466,93;53,80;62,48
26.05.2021 02:00:56;19,15;5,50;420,16;33,11;40,91
26.05.2021 03:00:56;24,13;5,29;391,04;27,32;34,60
26.05.2021 04:00:56;26,16;5,20;376,87;27,10;34,07
26.05.2021 05:00:56;16,75;5,25;371,95;27,75;34,56
26.05.2021 06:00:56;11,10;5,25;374,47;28,18;34,80
26.05.2021 07:00:56;14,15;5,14;431,38;33,90;41,37
26.05.2021 08:00:56;17,47;5,25;483,20;45,15;55,78
26.05.2021 09:00:56;16,56;5,48;533,81;53,74;67,63
26.05.2021 10:00:56;18,64;5,83;585,93;56,86;71,49
26.05.2021 11:00:56;21,43;5,95;569,82;52,08;64,84
26.05.2021 12:00:56;19,35;6,40;517,87;40,64;49,92
26.05.2021 13:00:56;15,53;6,81;502,81;35,00;41,70
26.05.2021 14:00:56;17,19;6,91;544,62;38,03;44,02
26.05.2021 15:00:56;22,11;7,29;575,90;41,21;47,04
26.05.2021 16:00:56;24,95;7,59;557,19;39,46;44,77
26.05.2021 17:00:56;22,80;8,18;553,77;41,17;46,96
26.05.2021 18:00:56;18,06;8,41;558,50;43,31;49,39
26.05.2021 19:00:56;20,01;7,69;570,30;52,50;59,07
26.05.2021 20:00:56;19,47;12,26;625,82;74,27;82,23
26.05.2021 21:00:56;20,45;29,22;747,62;101,49;113,75
26.05.2021 22:00:56;46,80;29,50;837,79;112,58;125,72
26.05.2021 23:00:56;49,12;12,17;857,79;105,61;115,57
27.05.2021 00:00:56;28,93;6,78;833,20;95,05;104,23
27.05.2021 01:00:56;27,03;6,23;695,85;80,57;88,88
27.05.2021 02:00:56;27,75;6,08;519,60;62,87;70,38
27.05.2021 03:00:56;20,42;5,79;407,59;43,74;50,40
27.05.2021 04:00:56;15,45;5,49;349,83;33,09;39,35
27.05.2021 05:00:56;15,41;5,37;307,80;28,88;34,84
27.05.2021 06:00:56;13,56;5,33;303,60;31,20;37,08
27.05.2021 07:00:56;14,58;9,61;390,69;44,41;53,30
27.05.2021 08:00:56;17,20;9,90;473,13;61,23;77,53
27.05.2021 09:00:56;21,41;5,86;473,45;64,35;83,51
27.05.2021 10:00:56;18,98;5,84;479,75;59,79;81,95
27.05.2021 11:00:56;19,61;5,61;480,28;54,57;73,46
27.05.2021 12:00:56;21,90;5,44;495,53;46,59;56,85
27.05.2021 13:00:56;19,54;5,48;533,46;42,64;52,04
27.05.2021 14:00:56;20,97;5,91;523,73;40,00;48,19
27.05.2021 15:00:56;19,44;5,92;536,71;43,87;51,86
27.05.2021 16:00:56;19,01;5,42;567,02;55,38;64,18
27.05.2021 17:00:56;18,42;5,44;525,54;48,70;56,08
27.05.2021 18:00:56;17,50;5,38;485,49;39,66;46,25
27.05.2021 19:00:56;16,87;5,23;505,93;52,86;59,77
27.05.2021 20:00:56;15,08;5,19;508,87;55,32;61,62
27.05.2021 21:00:56;30,94;5,35;529,63;44,07;49,98
27.05.2021 22:00:56;26,62;5,55;574,02;39,88;46,04
27.05.2021 23:00:56;8,94;5,58;549,13;35,63;41,71
28.05.2021 00:00:56;7,60;5,49;515,38;33,47;39,40
28.05.2021 01:00:56;11,09;5,37;517,79;41,65;48,30
28.05.2021 02:00:56;12,27;5,25;478,97;41,39;48,39
28.05.2021 03:00:56;6,96;5,29;421,85;33,28;39,87
28.05.2021 04:00:56;6,67;5,63;448,94;37,53;44,77
28.05.2021 05:00:56;11,10;5,40;476,13;37,63;45,45
28.05.2021 06:00:56;12,92;4,98;465,84;35,52;44,37
28.05.2021 07:00:56;10,97;5,06;436,78;40,60;51,34
28.05.2021 08:00:56;10,57;5,30;436,33;43,14;54,49
28.05.2021 09:00:56;12,03;5,49;422,87;38,93;49,05
28.05.2021 10:00:56;12,46;5,32;378,81;33,90;42,33
28.05.2021 11:00:56;11,50;5,17;388,38;32,11;39,56
28.05.2021 12:00:56;11,57;5,11;420,83;31,12;37,81
28.05.2021 13:00:56;13,60;5,10;437,48;29,22;35,32
28.05.2021 14:00:56;16,33;5,19;428,27;26,85;32,40
28.05.2021 15:00:56;25,64;5,48;354,21;26,03;31,56
28.05.2021 16:00:56;27,34;5,87;262,92;-;-
28.05.2021 17:00:56;24,74;-;206,71;-;-
28.05.2021 18:00:56;30,57;6,45;261,01;27,14;33,16
28.05.2021 19:00:56;31,94;6,56;294,34;28,05;33,66
28.05.2021 20:00:56;30,31;6,87;336,41;34,28;39,72
28.05.2021 21:00:56;24,91;6,95;376,72;40,24;45,63
28.05.2021 22:00:56;23,65;6,62;391,34;39,50;44,66
28.05.2021 23:00:56;26,86;6,44;359,96;33,43;38,52
29.05.2021 00:00:56;22,87;6,12;324,76;27,46;32,43
29.05.2021 01:00:56;20,06;5,70;333,59;25,00;30,06
29.05.2021 02:00:56;21,39;5,37;315,09;23,69;28,69
29.05.2021 03:00:56;18,00;5,42;313,73;23,47;28,24
29.05.2021 04:00:56;19,18;5,69;398,49;24,43;29,25
29.05.2021 05:00:56;22,87;5,84;441,47;24,82;29,62
29.05.2021 06:00:56;19,44;6,02;433,26;24,70;29,49
29.05.2021 07:00:56;18,50;5,78;425,20;25,92;30,83
29.05.2021 08:00:56;17,93;5,32;418,60;29,89;35,35
29.05.2021 09:00:56;16,59;5,17;417,09;32,77;38,64
29.05.2021 10:00:56;18,95;5,05;412,80;31,32;36,90
29.05.2021 11:00:56;16,86;4,82;412,36;28,15;33,33
29.05.2021 12:00:56;14,02;4,46;410,65;26,57;31,43
29.05.2021 13:00:56;14,45;4,17;411,52;26,96;31,75
29.05.2021 14:00:56;12,91;4,06;409,71;27,12;31,89
29.05.2021 15:00:56;10,44;4,07;410,96;26,79;31,48
29.05.2021 16:00:56;9,05;4,27;415,53;26,13;30,70
29.05.2021 17:00:56;10,56;4,47;415,45;26,32;30,91
29.05.2021 18:00:56;11,98;4,98;423,14;27,78;32,62
29.05.2021 19:00:56;11,44;5,72;419,95;29,52;34,42
29.05.2021 20:00:56;9,99;6,11;398,89;32,48;37,60
29.05.2021 21:00:56;10,19;6,39;387,66;36,45;41,93
29.05.2021 22:00:56;15,05;6,21;399,31;40,35;46,11
29.05.2021 23:00:56;15,32;6,00;391,42;39,27;44,88
30.05.2021 00:00:56;10,93;5,89;366,42;35,89;41,23
30.05.2021 01:00:56;8,99;5,87;355,38;34,83;39,97
30.05.2021 02:00:56;9,03;5,88;343,13;34,36;39,31
30.05.2021 03:00:56;9,43;5,73;336,75;31,79;36,76
30.05.2021 04:00:56;7,42;5,60;329,39;30,57;35,61
30.05.2021 05:00:56;5,89;5,55;323,98;30,69;36,17
30.05.2021 06:00:56;16,80;5,46;328,39;35,84;42,96
30.05.2021 07:00:56;22,05;5,44;330,11;36,00;43,58
30.05.2021 08:00:56;10,78;5,57;334,69;31,18;37,88
30.05.2021 09:00:56;6,26;6,02;361,26;32,16;39,21
30.05.2021 10:00:56;13,14;7,20;363,64;31,86;38,75
30.05.2021 11:00:56;15,37;6,91;342,63;28,12;33,87
30.05.2021 12:00:56;12,54;5,79;356,10;26,42;31,37
30.05.2021 13:00:56;13,52;5,62;395,25;25,99;30,49
30.05.2021 14:00:56;14,02;5,94;434,60;25,84;30,07
30.05.2021 15:00:56;14,61;6,47;460,33;25,71;29,84
30.05.2021 16:00:56;17,42;6,47;473,57;25,43;29,58
30.05.2021 17:00:56;14,76;6,44;466,32;25,38;29,49
30.05.2021 18:00:56;10,02;6,40;453,96;26,30;30,46
30.05.2021 19:00:56;10,52;6,25;412,29;25,29;29,39
30.05.2021 20:00:56;11,00;6,28;366,28;24,51;28,34
30.05.2021 21:00:56;11,04;6,46;383,51;26,76;30,61
30.05.2021 22:00:56;12,13;6,77;418,08;26,96;31,00
30.05.2021 23:00:56;15,02;6,59;407,89;25,85;29,91
31.05.2021 00:00:56;14,96;6,27;388,10;26,35;30,38
31.05.2021 01:00:56;14,45;6,17;395,89;27,94;32,10
31.05.2021 02:00:56;12,97;6,13;418,35;28,74;33,02
31.05.2021 03:00:56;13,23;6,50;447,34;30,55;35,16
31.05.2021 04:00:56;18,46;6,51;436,86;28,18;33,01
31.05.2021 05:00:56;16,43;12,58;446,18;28,76;33,84
31.05.2021 06:00:56;15,83;24,37;488,86;37,99;44,17
31.05.2021 07:00:56;23,09;22,34;540,55;48,85;57,77
31.05.2021 08:00:56;24,50;12,49;620,86;60,53;74,46
31.05.2021 09:00:56;25,09;8,88;700,26;66,78;86,56
31.05.2021 10:00:56;26,95;7,75;671,35;59,34;77,88
31.05.2021 11:00:56;25,94;7,72;566,80;44,73;56,75
31.05.2021 12:00:56;24,30;7,22;522,43;36,42;45,31
31.05.2021 13:00:56;19,29;6,30;510,82;31,56;38,98
31.05.2021 14:00:56;15,09;5,92;489,37;28,83;35,36
31.05.2021 15:00:56;17,61;5,89;497,29;32,93;40,13
31.05.2021 16:00:56;19,36;5,93;479,62;32,50;39,70
31.05.2021 17:00:56;16,08;6,25;511,72;32,56;40,40
31.05.2021 18:00:56;18,47;6,95;584,24;38,63;48,43
31.05.2021 19:00:56;14,68;6,98;562,91;42,75;52,51
31.05.2021 20:00:56;11,20;6,55;541,10;50,63;60,08
31.05.2021 21:00:56;13,96;6,37;555,25;56,48;66,10
31.05.2021 22:00:56;13,12;6,59;525,17;46,52;55,04
31.05.2021 23:00:56;16,48;6,59;468,29;32,95;39,99
01.06.2021 00:00:56;14,77;6,21;453,07;32,26;39,09
01.06.2021 01:00:56;9,67;13,26;490,94;41,94;51,34
01.06.2021 02:00:56;14,77;13,79;528,03;46,14;56,49
01.06.2021 03:00:56;21,01;11,53;513,72;42,50;53,81
01.06.2021 04:00:56;21,02;10,96;493,17;40,92;52,88
01.06.2021 05:00:56;22,02;10,85;478,48;38,17;49,96
01.06.2021 06:00:56;21,86;10,78;485,47;38,77;51,10
01.06.2021 07:00:56;18,47;10,95;496,18;41,64;55,23
01.06.2021 08:00:56;18,23;12,54;565,57;50,07;69,32
01.06.2021 09:00:56;24,66;14,60;600,84;53,00;75,07
01.06.2021 10:00:56;27,79;13,91;541,21;41,54;57,77
01.06.2021 11:00:56;22,32;12,44;512,78;32,87;44,95
01.06.2021 12:00:56;17,84;11,98;482,26;30,63;41,82
01.06.2021 13:00:56;13,35;11,16;421,17;29,17;39,51
01.06.2021 14:00:56;10,12;10,61;420,60;31,39;43,09
01.06.2021 15:00:56;13,68;10,40;399,56;31,93;43,41
01.06.2021 16:00:56;18,04;10,29;368,69;30,10;39,13
01.06.2021 17:00:56;18,97;10,43;389,13;30,67;39,26
01.06.2021 18:00:56;17,80;10,65;410,57;34,11;42,72
01.06.2021 19:00:56;12,22;10,87;427,66;38,86;47,57
01.06.2021 20:00:56;5,36;11,04;449,62;45,45;54,41
01.06.2021 21:00:56;2,03;11,02;480,93;51,49;60,75
01.06.2021 22:00:56;3,10;10,89;460,52;50,03;59,43
01.06.2021 23:00:56;5,52;10,89;439,98;51,70;61,75
02.06.2021 00:00:56;6,02;10,91;425,66;51,95;62,19
02.06.2021 01:00:56;6,57;10,78;417,90;46,02;55,94
02.06.2021 02:00:56;8,60;11,11;449,61;45,60;55,59
02.06.2021 03:00:56;11,16;11,38;468,71;47,53;57,86
02.06.2021 04:00:56;15,58;10,97;441,87;42,92;53,54
02.06.2021 05:00:56;16,84;10,64;390,98;35,20;45,86
02.06.2021 06:00:56;12,84;10,50;378,61;32,95;43,70
02.06.2021 07:00:56;8,90;10,64;387,18;37,99;50,65
02.06.2021 08:00:56;6,55;11,01;403,99;45,18;61,54
02.06.2021 09:00:56;8,14;11,37;429,42;48,10;66,46
02.06.2021 10:00:56;11,76;12,30;447,69;46,12;63,21
02.06.2021 11:00:56;18,58;12,21;431,12;38,86;51,56
02.06.2021 12:00:56;19,27;11,37;332,96;22,87;28,75
02.06.2021 13:00:56;13,87;11,75;225,15;14,89;17,78
02.06.2021 14:00:56;10,38;12,21;170,70;16,98;20,67
02.06.2021 15:00:56;7,51;12,43;125,69;18,05;22,32
02.06.2021 16:00:56;8,01;12,56;95,95;19,71;24,48
02.06.2021 17:00:56;7,94;12,80;94,32;21,60;27,11
02.06.2021 18:00:56;6,44;12,00;94,01;25,14;31,75
02.06.2021 19:00:56;5,01;10,45;111,32;30,76;37,77
02.06.2021 20:00:56;5,74;10,23;154,44;37,73;45,64
02.06.2021 21:00:56;12,04;10,51;206,50;41,26;49,58
02.06.2021 22:00:56;11,76;10,92;247,17;44,31;52,28
02.06.2021 23:00:56;6,50;11,11;242,23;42,27;49,86
03.06.2021 00:00:56;6,56;10,89;218,85;39,24;51,05
03.06.2021 01:00:56;8,08;10,72;286,18;36,60;47,72
03.06.2021 02:00:56;9,97;10,64;334,19;30,27;35,96
03.06.2021 03:00:56;8,91;10,41;306,46;25,59;31,19
03.06.2021 04:00:56;6,96;10,26;298,15;22,77;28,79
03.06.2021 05:00:56;5,92;10,39;302,24;24,22;31,01
03.06.2021 06:00:56;3,98;10,45;313,04;30,80;39,08
03.06.2021 07:00:56;3,50;10,45;309,73;33,09;42,25
03.06.2021 08:00:56;3,82;10,67;317,95;31,81;41,67
03.06.2021 09:00:56;12,87;10,73;340,17;33,15;44,20
03.06.2021 10:00:56;23,30;10,74;357,78;33,04;44,39
03.06.2021 11:00:56;17,68;10,84;369,51;31,73;42,46
03.06.2021 12:00:56;10,46;10,66;364,83;28,50;37,33
03.06.2021 13:00:56;9,66;10,52;388,38;29,38;37,53
03.06.2021 14:00:56;14,38;10,83;440,11;34,39;43,37
03.06.2021 15:00:56;23,62;11,10;460,06;36,44;44,91
03.06.2021 16:00:56;25,33;10,82;471,42;39,49;47,35
03.06.2021 17:00:56;21,30;10,31;481,37;50,12;63,39
03.06.2021 18:00:56;16,48;10,21;477,00;51,79;66,48
03.06.2021 19:00:56;16,52;10,35;498,28;50,38;61,81
03.06.2021 20:00:56;16,34;10,48;507,06;60,82;73,06
03.06.2021 21:00:56;12,98;10,49;445,07;56,33;66,89
03.06.2021 22:00:56;12,59;10,47;371,83;42,12;50,87
03.06.2021 23:00:56;15,10;10,73;335,44;35,18;43,20
04.06.2021 00:00:56;16,77;10,76;309,06;31,26;38,20
04.06.2021 01:00:56;10,77;10,64;298,91;29,67;36,32
04.06.2021 02:00:56;6,50;10,62;285,01;25,61;31,67
04.06.2021 03:00:56;6,46;10,53;276,02;22,82;28,61
04.06.2021 04:00:56;5,55;10,56;275,12;22,90;28,81
04.06.2021 05:00:56;7,15;10,55;268,32;22,76;28,80
04.06.2021 06:00:56;10,57;11,00;274,65;24,47;30,72
04.06.2021 07:00:56;12,04;11,30;299,90;29,39;36,40
04.06.2021 08:00:56;13,08;11,50;350,88;37,43;47,85
04.06.2021 09:00:56;15,01;14,04;381,74;41,04;54,33
04.06.2021 10:00:56;15,16;14,43;397,07;39,64;52,91
04.06.2021 11:00:56;19,83;12,04;445,55;40,77;54,17
04.06.2021 12:00:56;27,00;10,80;471,15;40,07;53,03
04.06.2021 13:00:56;26,23;9,98;474,29;36,74;48,22
04.06.2021 14:00:56;19,92;9,68;482,77;35,03;45,82
04.06.2021 15:00:56;18,56;9,69;494,74;37,60;49,35
04.06.2021 16:00:56;19,24;9,66;478,82;36,40;47,83
04.06.2021 17:00:56;12,91;9,62;455,04;34,71;45,98
04.06.2021 18:00:56;12,20;9,89;475,69;41,70;54,08
04.06.2021 19:00:56;16,39;10,29;478,32;47,55;59,71
04.06.2021 20:00:56;16,83;10,35;438,50;48,56;60,63
04.06.2021 21:00:56;-;10,52;389,96;46,69;58,14
04.06.2021 22:00:56;-;10,68;344,50;41,58;51,43
04.06.2021 23:00:56;12,82;10,79;311,18;37,77;46,29
05.06.2021 00:00:56;8,96;10,93;293,22;35,66;43,31
05.06.2021 01:00:56;7,93;10,97;308,93;31,62;38,84
05.06.2021 02:00:56;6,50;10,93;324,16;26,60;33,10
05.06.2021 03:00:56;6,56;10,90;319,43;24,41;30,49
05.06.2021 04:00:56;8,07;10,81;311,47;22,85;28,89
05.06.2021 05:00:56;9,45;10,70;318,08;22,75;28,95
05.06.2021 06:00:56;7,88;10,66;332,39;25,94;32,37
05.06.2021 07:00:56;6,04;10,63;345,91;30,29;37,64
05.06.2021 08:00:56;7,22;10,82;381,90;34,72;44,90
05.06.2021 09:00:56;12,98;11,03;393,55;36,74;49,18
05.06.2021 10:00:56;11,40;10,99;384,74;36,24;48,95
05.06.2021 11:00:56;10,74;10,87;397,99;34,74;47,04
05.06.2021 12:00:56;16,05;10,53;424,79;34,08;45,96
05.06.2021 13:00:56;17,50;10,14;459,14;35,17;46,84
05.06.2021 14:00:56;16,88;9,92;464,75;35,44;46,82
05.06.2021 15:00:56;14,04;9,87;462,72;36,04;47,84
05.06.2021 16:00:56;15,64;9,95;456,77;36,38;47,99
05.06.2021 17:00:56;18,74;10,07;436,68;34,65;45,48
05.06.2021 18:00:56;11,36;10,03;434,91;34,94;45,44
05.06.2021 19:00:56;9,77;9,88;431,55;38,92;49,68
05.06.2021 20:00:56;15,55;9,97;432,48;48,69;60,56
05.06.2021 21:00:56;16,98;10,13;406,64;51,01;61,95
05.06.2021 22:00:56;15,87;10,12;360,17;48,56;57,59
05.06.2021 23:00:56;13,07;10,14;322,13;44,93;52,74
06.06.2021 00:00:56;14,88;10,19;281,48;33,78;40,43
06.06.2021 01:00:56;10,81;10,24;306,55;28,48;34,74
06.06.2021 02:00:56;7,12;10,40;347,08;28,11;34,26
06.06.2021 03:00:56;10,03;10,58;351,15;25,46;31,44
06.06.2021 04:00:56;10,46;10,70;354,91;25,25;31,30
06.06.2021 05:00:56;9,46;10,53;371,59;28,94;35,58
06.06.2021 06:00:56;8,50;10,39;375,43;32,92;40,46
06.06.2021 07:00:56;8,52;10,49;359,40;31,80;39,50
06.06.2021 08:00:56;9,02;10,54;361,31;27,59;35,21
06.06.2021 09:00:56;9,49;10,54;386,45;28,19;36,64
06.06.2021 10:00:56;8,94;10,71;436,67;32,52;42,65
06.06.2021 11:00:56;7,55;10,72;447,94;31,67;41,42
06.06.2021 12:00:56;9,21;10,26;420,02;26,69;34,54
06.06.2021 13:00:56;14,55;9,88;422,79;25,05;32,07
06.06.2021 14:00:56;14,85;9,76;436,60;25,13;31,79
06.06.2021 15:00:56;11,44;9,80;432,32;25,78;32,36
06.06.2021 16:00:56;9,97;10,09;424,69;25,88;32,24
06.06.2021 17:00:56;9,61;10,91;426,35;25,95;32,06
06.06.2021 18:00:56;12,40;11,14;432,40;28,10;34,34
06.06.2021 19:00:56;8,83;10,73;429,49;30,88;36,98
06.06.2021 20:00:56;5,76;11,21;406,42;32,93;38,40
06.06.2021 21:00:56;13,03;20,73;404,40;37,20;42,30
