Tarih;Konya-Erenköy-Belediye;;;;;
;PM10 ( µg/m3 );SO2 ( µg/m3 );CO ( µg/m3 );NO2 ( µg/m3 );NOX ( µg/m3 );O3 ( µg/m3 )
12.03.2021 11:00:56;11,41;3,25;341,14;23,16;25,17;-
12.03.2021 12:00:56;7,86;6,56;353,67;22,32;24,00;-
12.03.2021 13:00:56;5,83;6,99;380,54;26,58;31,09;-
12.03.2021 14:00:56;5,62;7,50;372,19;30,55;36,85;-
12.03.2021 15:00:56;11,62;6,63;428,27;30,70;36,58;-
12.03.2021 16:00:56;15,31;6,46;441,75;33,29;40,23;-
12.03.2021 17:00:56;12,97;6,61;518,64;39,07;51,97;-
12.03.2021 18:00:56;15,52;6,24;487,68;40,62;51,82;-
12.03.2021 19:00:56;25,38;6,90;704,81;48,01;62,72;-
12.03.2021 20:00:56;34,50;6,24;854,90;43,19;65,72;-
12.03.2021 21:00:56;52,65;6,78;779,46;43,60;76,87;-
12.03.2021 22:00:56;68,09;6,06;661,43;34,46;50,80;-
12.03.2021 23:00:56;52,09;6,61;666,69;32,50;45,11;-
13.03.2021 00:00:56;52,35;5,41;575,42;28,88;37,73;-
13.03.2021 01:00:56;38,21;5,37;767,20;24,06;29,18;-
13.03.2021 02:00:56;35,23;5,12;657,49;18,88;22,61;-
13.03.2021 03:00:56;36,85;5,25;706,51;17,02;20,60;-
13.03.2021 04:00:56;21,71;4,38;765,70;15,92;19,21;-
13.03.2021 05:00:56;22,88;4,80;777,35;17,53;22,29;-
13.03.2021 06:00:56;23,41;4,70;933,18;25,77;45,90;-
13.03.2021 07:00:56;34,72;4,89;1.164,56;36,02;181,11;-
13.03.2021 08:00:56;47,78;4,31;1.297,42;36,24;87,88;-
13.03.2021 09:00:56;56,45;5,01;808,02;33,69;48,66;-
13.03.2021 10:00:56;52,31;6,35;586,88;29,32;34,38;-
13.03.2021 11:00:56;31,46;6,26;561,32;31,23;33,61;-
13.03.2021 12:00:56;27,52;9,33;521,56;30,93;33,45;-
13.03.2021 13:00:56;37,34;10,00;552,43;34,88;39,15;-
13.03.2021 14:00:56;29,69;10,03;541,24;37,39;43,37;-
13.03.2021 15:00:56;33,90;10,25;555,09;39,41;46,80;-
13.03.2021 16:00:56;36,08;10,26;550,07;38,55;45,95;-
13.03.2021 17:00:56;32,99;10,32;552,83;42,09;51,84;-
13.03.2021 18:00:56;34,75;9,82;846,73;46,24;78,10;-
13.03.2021 19:00:56;57,57;10,48;1.241,04;49,26;116,99;-
13.03.2021 20:00:56;105,14;10,41;1.349,46;48,08;132,14;-
13.03.2021 21:00:56;109,92;10,61;1.049,84;44,88;108,19;-
13.03.2021 22:00:56;88,16;9,92;955,12;38,35;75,39;-
13.03.2021 23:00:56;77,73;10,69;1.150,02;40,81;106,28;-
14.03.2021 00:00:56;75,29;5,90;1.621,71;36,78;101,90;-
14.03.2021 01:00:56;76,31;5,79;1.090,08;30,55;53,34;-
14.03.2021 02:00:56;61,96;5,57;1.044,94;28,09;43,18;-
14.03.2021 03:00:56;62,63;5,61;1.224,13;30,87;45,60;-
14.03.2021 04:00:56;54,21;5,96;1.121,90;28,85;44,44;-
14.03.2021 05:00:56;49,48;5,78;1.191,40;30,06;47,86;-
14.03.2021 06:00:56;53,36;6,38;1.069,68;27,20;44,84;-
14.03.2021 07:00:56;56,87;5,48;1.027,88;26,14;61,82;-
14.03.2021 08:00:56;58,00;5,75;747,70;27,12;55,53;-
14.03.2021 09:00:56;51,41;5,73;529,38;31,76;43,15;-
14.03.2021 10:00:56;42,57;6,73;551,33;40,69;51,08;-
14.03.2021 11:00:56;50,17;6,74;884,16;48,48;64,21;-
14.03.2021 12:00:56;54,37;4,34;639,60;42,85;51,56;-
14.03.2021 13:00:56;40,06;4,59;322,61;34,16;38,66;-
14.03.2021 14:00:56;37,20;4,51;317,71;29,66;33,69;-
14.03.2021 15:00:56;29,54;5,17;356,95;30,77;34,56;-
14.03.2021 16:00:56;32,83;4,96;348,99;32,50;37,79;-
14.03.2021 17:00:56;41,30;3,95;305,78;34,36;41,43;-
14.03.2021 18:00:56;45,48;5,28;208,91;24,72;26,90;-
14.03.2021 19:00:56;31,36;5,02;241,92;28,77;33,05;-
14.03.2021 20:00:56;28,68;5,15;233,99;24,16;27,00;-
14.03.2021 21:00:56;15,62;4,40;203,88;22,63;25,45;-
14.03.2021 22:00:56;10,47;4,45;293,99;22,86;27,20;-
14.03.2021 23:00:56;18,73;4,70;345,85;23,06;30,85;-
15.03.2021 00:00:56;24,41;5,15;441,29;21,94;27,54;-
15.03.2021 01:00:56;22,03;5,25;718,76;22,38;30,31;-
15.03.2021 02:00:56;33,23;5,12;587,17;19,76;28,63;-
15.03.2021 03:00:56;41,58;5,94;642,35;18,84;30,38;-
15.03.2021 04:00:56;45,27;5,39;676,70;19,43;29,13;-
15.03.2021 05:00:56;34,27;6,08;534,63;19,28;27,62;-
15.03.2021 06:00:56;19,84;5,98;488,77;20,91;31,41;-
15.03.2021 07:00:56;23,73;6,41;1.111,85;26,81;75,70;-
15.03.2021 08:00:56;28,54;6,93;1.449,44;30,69;87,32;-
15.03.2021 09:00:56;41,50;6,87;1.280,32;33,90;77,77;-
15.03.2021 10:00:56;56,07;6,26;866,53;29,52;57,80;-
15.03.2021 11:00:56;45,38;7,62;629,61;31,10;53,00;-
15.03.2021 12:00:56;34,56;6,27;588,03;32,57;47,67;-
15.03.2021 13:00:56;29,75;6,71;478,25;32,35;50,37;-
15.03.2021 14:00:56;26,07;6,36;533,83;32,29;47,54;-
15.03.2021 15:00:56;24,14;6,56;530,09;37,42;52,30;-
15.03.2021 16:00:56;19,87;7,05;535,54;38,29;59,02;-
15.03.2021 17:00:56;36,49;6,74;640,39;37,15;60,64;-
15.03.2021 18:00:56;37,05;7,25;566,05;41,36;53,25;-
15.03.2021 19:00:56;38,46;6,44;779,42;40,78;55,69;-
15.03.2021 20:00:56;54,77;6,64;986,45;35,97;61,45;-
15.03.2021 21:00:56;53,00;6,58;520,31;29,08;38,68;-
15.03.2021 22:00:56;39,59;6,25;444,26;25,19;29,71;-
15.03.2021 23:00:56;27,46;6,45;403,98;22,00;25,14;-
16.03.2021 00:00:56;19,24;4,98;341,61;20,68;23,67;-
16.03.2021 01:00:56;14,16;5,17;434,17;19,05;23,39;-
16.03.2021 02:00:56;18,32;6,05;487,15;18,21;24,28;-
16.03.2021 03:00:56;12,16;6,08;383,73;17,79;21,99;-
16.03.2021 04:00:56;12,51;5,80;333,34;16,72;18,35;-
16.03.2021 05:00:56;7,32;5,94;300,57;17,88;19,40;-
16.03.2021 06:00:56;4,97;6,16;387,58;20,75;22,70;-
16.03.2021 07:00:56;4,00;5,63;417,44;27,80;30,98;-
16.03.2021 08:00:56;6,65;7,06;441,65;29,99;33,33;-
16.03.2021 09:00:56;15,14;6,10;252,40;23,59;26,31;-
16.03.2021 10:00:56;10,07;5,39;260,83;23,43;25,70;-
16.03.2021 11:00:56;14,21;5,47;353,20;23,81;25,32;-
16.03.2021 12:00:56;25,18;4,22;324,92;26,81;29,58;-
16.03.2021 13:00:56;18,86;3,59;327,27;29,14;33,16;-
16.03.2021 14:00:56;13,76;3,54;297,50;29,10;33,12;-
16.03.2021 15:00:56;13,97;3,55;302,41;31,23;35,70;-
16.03.2021 16:00:56;25,11;4,08;317,65;32,27;36,54;-
16.03.2021 17:00:56;18,63;3,46;323,82;28,43;31,00;-
16.03.2021 18:00:56;10,71;3,88;338,07;32,60;36,49;-
16.03.2021 19:00:56;8,68;3,84;474,97;35,72;39,42;-
16.03.2021 20:00:56;18,85;3,96;432,07;32,80;36,04;-
16.03.2021 21:00:56;14,01;3,76;435,25;28,06;30,95;-
16.03.2021 22:00:56;14,13;3,09;498,27;29,05;35,48;-
16.03.2021 23:00:56;22,16;3,96;571,07;27,93;31,66;-
17.03.2021 00:00:56;27,43;8,34;503,57;22,20;23,60;-
17.03.2021 01:00:56;17,60;7,57;535,95;19,53;21,11;-
17.03.2021 02:00:56;21,25;7,05;478,89;18,39;19,34;-
17.03.2021 03:00:56;16,61;7,68;396,00;15,98;17,10;-
17.03.2021 04:00:56;12,89;8,31;421,45;16,89;18,20;-
17.03.2021 05:00:56;8,30;6,90;395,72;19,18;21,63;-
17.03.2021 06:00:56;5,58;8,31;498,81;19,43;21,21;-
17.03.2021 07:00:56;7,65;7,26;484,06;28,78;32,53;-
17.03.2021 08:00:56;14,96;7,60;619,45;41,69;58,84;-
17.03.2021 09:00:56;12,50;9,28;502,94;32,49;39,34;-
17.03.2021 10:00:56;8,66;7,23;594,30;33,80;40,58;-
17.03.2021 11:00:56;13,07;8,97;569,62;38,66;46,54;-
17.03.2021 12:00:56;9,75;5,38;519,69;34,32;39,11;-
17.03.2021 13:00:56;14,32;6,24;394,45;31,12;36,27;-
17.03.2021 14:00:56;12,54;6,80;381,02;30,28;34,61;-
17.03.2021 15:00:56;14,45;6,59;371,28;35,08;41,15;-
17.03.2021 16:00:56;9,93;6,76;377,54;31,25;35,03;-
17.03.2021 17:00:56;13,44;6,03;378,44;32,86;38,29;-
17.03.2021 18:00:56;21,91;6,34;370,96;34,80;39,80;-
17.03.2021 19:00:56;21,64;5,82;648,39;41,48;63,15;-
17.03.2021 20:00:56;21,95;5,10;621,74;42,26;65,50;-
17.03.2021 21:00:56;29,26;5,70;446,96;33,38;39,88;-
17.03.2021 22:00:56;18,09;5,15;463,74;26,47;30,04;-
17.03.2021 23:00:56;17,75;6,41;497,11;29,62;41,28;-
18.03.2021 00:00:56;14,82;4,85;671,47;27,21;36,81;-
18.03.2021 01:00:56;20,96;6,49;962,41;26,44;35,54;-
18.03.2021 02:00:56;26,30;6,76;714,87;21,75;30,09;-
18.03.2021 03:00:56;33,22;5,31;620,12;18,79;25,85;-
18.03.2021 04:00:56;24,85;5,74;648,63;16,92;23,64;-
18.03.2021 05:00:56;14,85;5,78;599,24;16,53;24,47;-
18.03.2021 06:00:56;14,04;6,31;1.155,53;28,00;50,32;-
18.03.2021 07:00:56;37,52;7,72;996,03;32,34;75,47;-
18.03.2021 08:00:56;49,22;5,38;794,23;33,25;61,02;-
18.03.2021 09:00:56;39,67;6,86;753,97;38,87;61,00;-
18.03.2021 10:00:56;45,56;5,58;898,77;46,95;82,08;-
18.03.2021 11:00:56;63,32;6,23;683,65;41,36;56,75;-
18.03.2021 12:00:56;50,18;1,84;583,39;37,57;49,29;-
18.03.2021 13:00:56;47,56;1,19;294,03;32,10;37,15;-
18.03.2021 14:00:56;35,31;1,36;273,24;28,93;32,50;-
18.03.2021 15:00:56;24,77;1,41;210,64;30,49;34,72;-
18.03.2021 16:00:56;19,56;0,93;261,96;33,08;37,73;-
18.03.2021 17:00:56;19,05;0,65;386,80;36,42;40,93;-
18.03.2021 18:00:56;25,00;0,74;472,08;47,92;61,25;-
18.03.2021 19:00:56;28,01;1,24;743,76;42,27;83,79;-
18.03.2021 20:00:56;42,69;0,92;1.010,74;43,12;85,93;-
18.03.2021 21:00:56;46,41;0,61;510,36;39,34;59,62;-
18.03.2021 22:00:56;42,62;1,26;417,89;38,35;50,08;-
18.03.2021 23:00:56;36,09;0,06;390,86;26,31;30,81;-
19.03.2021 00:00:56;32,49;0,08;457,83;26,33;33,97;-
19.03.2021 01:00:56;23,29;0,63;462,85;19,45;24,39;-
19.03.2021 02:00:56;15,41;0,39;259,63;17,08;19,82;-
19.03.2021 03:00:56;25,60;0,34;358,72;16,00;19,14;-
19.03.2021 04:00:56;24,41;0,27;628,07;18,41;23,00;-
19.03.2021 05:00:56;15,27;0,92;522,69;16,83;22,35;-
19.03.2021 06:00:56;22,58;0,84;568,52;29,67;73,26;-
19.03.2021 07:00:56;33,21;1,24;758,03;33,40;108,36;-
19.03.2021 08:00:56;56,47;0,35;656,89;34,18;52,84;-
19.03.2021 09:00:56;40,56;1,00;585,87;31,83;39,62;-
19.03.2021 10:00:56;40,99;0,80;510,53;28,28;32,27;-
19.03.2021 11:00:56;28,60;1,09;443,31;26,77;30,73;-
19.03.2021 12:00:56;35,76;0,80;359,82;26,69;30,34;-
19.03.2021 13:00:56;25,67;1,06;350,87;32,04;37,52;-
19.03.2021 14:00:56;24,91;1,60;308,70;31,54;37,19;-
19.03.2021 15:00:56;19,77;1,18;224,92;30,40;35,59;-
19.03.2021 16:00:56;18,79;1,67;196,18;32,97;38,52;-
19.03.2021 17:00:56;10,94;1,94;205,96;33,07;38,33;-
19.03.2021 18:00:56;10,10;0,94;265,93;35,68;39,51;-
19.03.2021 19:00:56;17,93;1,05;335,09;31,77;34,05;-
19.03.2021 20:00:56;16,44;0,68;453,76;34,91;39,14;-
19.03.2021 21:00:56;23,26;0,79;413,24;30,27;34,04;-
19.03.2021 22:00:56;23,07;0,78;424,99;26,20;29,73;-
19.03.2021 23:00:56;23,83;-;309,11;22,34;24,10;-
20.03.2021 00:00:56;15,03;9,01;374,54;25,10;27,90;-
20.03.2021 01:00:56;19,91;8,76;602,78;25,59;31,59;-
20.03.2021 02:00:56;18,50;9,01;469,25;21,33;25,46;-
20.03.2021 03:00:56;30,83;9,90;395,65;19,99;23,30;-
20.03.2021 04:00:56;17,25;10,07;505,79;20,49;24,97;-
20.03.2021 05:00:56;13,20;9,08;432,92;20,82;25,21;-
20.03.2021 06:00:56;11,60;9,18;588,50;25,93;34,89;-
20.03.2021 07:00:56;24,34;9,51;829,36;33,83;62,20;-
20.03.2021 08:00:56;34,93;9,62;815,67;35,51;64,99;-
20.03.2021 09:00:56;39,30;10,32;861,16;42,14;75,46;-
20.03.2021 10:00:56;58,33;10,14;1.331,71;57,88;118,97;-
